1 0 1 26    47 74 
1 0 1 27    45 69 
1 0 1 28    45 68 
1 0 1 29    45 70 
1 0 1 30    45 71 
1 0 1 31    45 72 
1 0 1 32    43 66 
1 0 1 33    44 66 
1 0 1 34    45 73 
1 0 1 35    46 73 
1 0 1 36    47 73 
1 0 1 37    45 67 
1 0 1 38    46 72 
1 0 1 39    47 72 
1 0 1 40    43 65 
1 0 1 41    44 65 
1 0 1 42    46 71 
1 0 1 43    47 71 
1 0 1 44    46 70 
1 0 1 45    46 68 
1 0 1 46    45 66 
1 0 1 47    46 67 
1 0 1 48    46 69 
1 0 1 49    47 70 
1 0 1 50    43 64 
1 0 1 51    44 64 
1 0 1 52    47 69 
1 0 1 53    47 68 
1 0 1 54    45 65 
1 0 1 55    46 66 
1 0 1 56    47 67 
1 0 1 57    47 66 
1 0 1 58    43 63 
1 0 1 59    44 63 
1 0 1 60    46 65 
1 0 1 61    47 65 
1 0 1 62    45 64 
1 0 1 63    46 64 
1 1 0 00    06 78 
1 1 0 01    06 79 
1 1 0 02    05 79 
1 1 0 03    06 77 
1 1 0 04    13 76 
1 1 0 05    05 78 
1 1 0 06    04 78 
1 1 0 07    05 77 
1 1 0 08    11 76 
1 1 0 09    12 76 
1 1 0 10    13 75 
1 1 0 11    10 76 
1 1 0 12    08 76 
1 1 0 13    09 76 
1 1 0 14    07 76 
1 1 0 15    12 75 
1 1 0 16    05 76 
1 1 0 17    06 76 
1 1 0 18    06 75 
1 1 0 19    05 75 
1 1 0 20    11 75 
1 1 0 21    07 75 
1 1 0 22    12 74 
1 1 0 23    13 74 
1 1 0 24    10 75 
1 1 0 25    11 74 
1 1 0 26    08 75 
1 1 0 27    09 75 
1 1 0 28    12 73 
1 1 0 29    13 73 
1 1 0 30    07 74 
1 1 0 31    06 74 
1 1 0 32    09 74 
1 1 0 33    08 74 
1 1 0 34    11 73 
1 1 0 35    10 74 
1 1 0 36    09 73 
1 1 0 37    10 73 
1 1 0 38    12 72 
1 1 0 39    13 72 
1 1 0 40    10 72 
1 1 0 41    11 72 
1 1 0 42    08 73 
1 1 0 43    09 72 
1 1 0 44    07 73 
1 1 0 45    08 72 
1 1 0 46    07 72 
1 1 0 47    13 71 
1 1 0 48    06 73 
1 1 0 49    12 71 
1 1 0 50    11 71 
1 1 0 51    06 72 
1 1 0 52    09 71 
1 1 0 53    10 71 
1 1 0 54    13 70 
1 1 0 55    08 71 
1 1 0 56    12 70 
1 1 0 57    07 71 
1 1 0 58    10 70 
1 1 0 59    11 70 
1 1 0 60    08 70 
1 1 0 61    09 70 
1 1 0 62    13 69 
1 1 0 63    07 70 
1 1 1 00    15 78 
1 1 1 01    16 78 
1 1 1 02    09 80 
1 1 1 03    12 79 
1 1 1 04    08 80 
1 1 1 05    09 79 
1 1 1 06    08 79 
1 1 1 07    15 77 
1 1 1 08    14 78 
1 1 1 09    10 78 
1 1 1 10    15 76 
1 1 1 11    12 78 
1 1 1 12    11 78 
1 1 1 13    13 78 
1 1 1 14    07 79 
1 1 1 15    07 80 
1 1 1 16    08 78 
1 1 1 17    07 78 
1 1 1 18    14 76 
1 1 1 19    14 77 
1 1 1 20    14 75 
1 1 1 21    15 75 
1 1 1 22    07 77 
1 1 1 23    09 78 
1 1 1 24    08 77 
1 1 1 25    13 77 
1 1 1 26    11 77 
1 1 1 27    12 77 
1 1 1 28    10 77 
1 1 1 29    09 77 
1 1 1 30    14 74 
1 1 1 31    15 74 
1 1 1 32    14 73 
1 1 1 33    16 74 
1 1 1 34    15 73 
1 1 1 35    16 73 
1 1 1 36    14 72 
1 1 1 37    14 71 
1 1 1 38    14 70 
1 1 1 39    14 69 
1 1 1 40    16 76 
1 1 1 41    16 75 
1 1 1 42    15 72 
1 1 1 43    16 72 
1 1 1 44    12 69 
1 1 1 45    16 77 
1 1 1 46    11 69 
1 1 1 47    10 69 
1 1 1 48    09 69 
1 1 1 49    08 69 
1 1 1 50    15 71 
1 1 1 51    16 71 
1 1 1 52    08 68 
1 1 1 53    09 68 
1 1 1 54    10 68 
1 1 1 55    14 68 
1 1 1 56    13 68 
1 1 1 57    12 68 
1 1 1 58    11 68 
1 1 1 59    15 68 
1 1 1 60    15 70 
1 1 1 61    16 70 
1 1 1 62    15 69 
1 1 1 63    16 69 
1 1 2 00    18 79 
1 1 2 01    19 79 
1 1 2 02    18 78 
1 1 2 03    19 78 
1 1 2 04    18 80 
1 1 2 05    17 82 
1 1 2 06    17 83 
1 1 2 07    18 84 
1 1 2 08    17 81 
1 1 2 09    18 83 
1 1 2 10    18 77 
1 1 2 11    19 77 
1 1 2 12    16 83 
1 1 2 13    18 82 
1 1 2 14    16 81 
1 1 2 15    16 82 
1 1 2 16    17 80 
1 1 2 17    17 79 
1 1 2 18    18 76 
1 1 2 19    19 76 
1 1 2 20    15 82 
1 1 2 21    15 83 
1 1 2 22    15 81 
1 1 2 23    16 80 
1 1 2 24    13 82 
1 1 2 25    14 82 
1 1 2 26    18 75 
1 1 2 27    19 75 
1 1 2 28    17 77 
1 1 2 29    17 78 
1 1 2 30    17 76 
1 1 2 31    14 81 
1 1 2 32    17 75 
1 1 2 33    13 81 
1 1 2 34    18 74 
1 1 2 35    19 74 
1 1 2 36    17 74 
1 1 2 37    16 79 
1 1 2 38    15 80 
1 1 2 39    12 81 
1 1 2 40    14 80 
1 1 2 41    12 80 
1 1 2 42    18 73 
1 1 2 43    19 73 
1 1 2 44    13 80 
1 1 2 45    17 73 
1 1 2 46    11 80 
1 1 2 47    11 81 
1 1 2 48    10 80 
1 1 2 49    10 81 
1 1 2 50    18 72 
1 1 2 51    19 72 
1 1 2 52    11 79 
1 1 2 53    10 79 
1 1 2 54    13 79 
1 1 2 55    14 79 
1 1 2 56    17 72 
1 1 2 57    15 79 
1 1 2 58    18 71 
1 1 2 59    19 71 
1 1 2 60    17 71 
1 1 2 61    17 70 
1 1 2 62    18 70 
1 1 2 63    19 70 
1 1 3 00    21 78 
1 1 3 01    22 78 
1 1 3 02    21 82 
1 1 3 03    21 81 
1 1 3 04    21 84 
1 1 3 05    21 83 
1 1 3 06    20 80 
1 1 3 07    21 85 
1 1 3 08    21 77 
1 1 3 09    22 77 
1 1 3 10    20 79 
1 1 3 11    21 79 
1 1 3 12    20 81 
1 1 3 13    21 80 
1 1 3 14    20 82 
1 1 3 15    22 85 
1 1 3 16    21 76 
1 1 3 17    22 76 
1 1 3 18    20 83 
1 1 3 19    22 84 
1 1 3 20    20 84 
1 1 3 21    22 83 
1 1 3 22    20 78 
1 1 3 23    22 79 
1 1 3 24    21 75 
1 1 3 25    22 75 
1 1 3 26    20 85 
1 1 3 27    22 82 
1 1 3 28    20 76 
1 1 3 29    22 81 
1 1 3 30    20 75 
1 1 3 31    22 80 
1 1 3 32    21 74 
1 1 3 33    22 74 
1 1 3 34    19 84 
1 1 3 35    20 77 
1 1 3 36    19 82 
1 1 3 37    19 83 
1 1 3 38    19 80 
1 1 3 39    19 81 
1 1 3 40    21 73 
1 1 3 41    22 73 
1 1 3 42    18 81 
1 1 3 46    20 74 
1 1 3 48    21 72 
1 1 3 49    22 72 
1 1 3 50    20 73 
1 1 3 51    20 72 
1 1 3 52    20 71 
1 1 3 53    17 69 
1 1 3 54    18 69 
1 1 3 55    20 70 
1 1 3 56    21 71 
1 1 3 57    22 71 
1 1 3 58    19 69 
1 1 3 59    20 69 
1 1 3 60    21 69 
1 1 3 61    22 69 
1 1 3 62    21 70 
1 1 3 63    22 70 
1 1 4 00    24 81 
1 1 4 01    25 81 
1 1 4 02    24 82 
1 1 4 03    25 82 
1 1 4 04    24 83 
1 1 4 05    25 83 
1 1 4 06    24 80 
1 1 4 07    25 80 
1 1 4 08    24 84 
1 1 4 09    25 84 
1 1 4 10    24 85 
1 1 4 11    25 85 
1 1 4 12    24 86 
1 1 4 13    25 86 
1 1 4 14    24 79 
1 1 4 15    25 79 
1 1 4 16    23 86 
1 1 4 17    26 86 
1 1 4 18    23 85 
1 1 4 19    26 85 
1 1 4 20    23 84 
1 1 4 21    26 84 
1 1 4 22    24 78 
1 1 4 23    25 78 
1 1 4 24    23 83 
1 1 4 25    26 83 
1 1 4 26    23 82 
1 1 4 27    26 82 
1 1 4 28    23 81 
1 1 4 29    26 81 
1 1 4 30    24 77 
1 1 4 31    25 77 
1 1 4 32    23 80 
1 1 4 33    26 80 
1 1 4 34    23 79 
1 1 4 35    26 79 
1 1 4 36    23 78 
1 1 4 37    26 78 
1 1 4 38    24 76 
1 1 4 39    25 76 
1 1 4 40    23 77 
1 1 4 41    26 77 
1 1 4 42    23 76 
1 1 4 43    26 76 
1 1 4 44    23 75 
1 1 4 45    26 75 
1 1 4 46    24 75 
1 1 4 47    25 75 
1 1 4 48    23 74 
1 1 4 49    26 74 
1 1 4 50    23 73 
1 1 4 51    26 73 
1 1 4 52    23 72 
1 1 4 53    26 72 
1 1 4 54    24 74 
1 1 4 55    25 74 
1 1 4 56    23 71 
1 1 4 57    26 71 
1 1 4 58    24 71 
1 1 4 59    25 71 
1 1 4 60    24 72 
1 1 4 61    25 72 
1 1 4 62    24 73 
1 1 4 63    25 73 
1 2 0 00    28 81 
1 2 0 01    29 81 
1 2 0 02    28 82 
1 2 0 03    29 82 
1 2 0 04    28 80 
1 2 0 05    29 80 
1 2 0 06    28 83 
1 2 0 07    29 83 
1 2 0 08    28 84 
1 2 0 09    29 84 
1 2 0 10    28 79 
1 2 0 11    29 79 
1 2 0 12    28 85 
1 2 0 13    29 85 
1 2 0 14    28 86 
1 2 0 15    29 86 
1 2 0 16    28 87 
1 2 0 17    29 87 
1 2 0 18    28 78 
1 2 0 19    29 78 
1 2 0 20    27 86 
1 2 0 21    30 87 
1 2 0 22    27 85 
1 2 0 23    30 86 
1 2 0 24    27 84 
1 2 0 25    30 85 
1 2 0 26    28 77 
1 2 0 27    29 77 
1 2 0 28    27 83 
1 2 0 29    30 84 
1 2 0 30    27 82 
1 2 0 31    30 83 
1 2 0 32    27 81 
1 2 0 33    30 82 
1 2 0 34    28 76 
1 2 0 35    29 76 
1 2 0 36    27 80 
1 2 0 37    30 81 
1 2 0 38    27 79 
1 2 0 39    30 80 
1 2 0 40    27 78 
1 2 0 41    30 79 
1 2 0 42    28 75 
1 2 0 43    29 75 
1 2 0 44    27 77 
1 2 0 45    30 78 
1 2 0 46    27 76 
1 2 0 47    30 77 
1 2 0 48    27 75 
1 2 0 49    30 76 
1 2 0 50    28 74 
1 2 0 51    29 74 
1 2 0 52    27 74 
1 2 0 53    30 75 
1 2 0 54    27 73 
1 2 0 55    30 74 
1 2 0 56    27 72 
1 2 0 57    30 73 
1 2 0 58    28 73 
1 2 0 59    29 73 
1 2 0 60    27 71 
1 2 0 61    30 72 
1 2 0 62    28 72 
1 2 0 63    29 72 
1 2 1 00    32 81 
1 2 1 01    33 81 
1 2 1 02    32 80 
1 2 1 03    33 80 
1 2 1 04    32 82 
1 2 1 05    33 82 
1 2 1 06    32 83 
1 2 1 07    33 83 
1 2 1 08    32 84 
1 2 1 09    33 84 
1 2 1 10    32 79 
1 2 1 11    33 79 
1 2 1 12    32 85 
1 2 1 13    33 85 
1 2 1 14    32 86 
1 2 1 15    33 86 
1 2 1 16    32 87 
1 2 1 17    33 87 
1 2 1 18    32 78 
1 2 1 19    33 78 
1 2 1 20    31 87 
1 2 1 21    34 87 
1 2 1 22    31 86 
1 2 1 23    34 86 
1 2 1 24    31 85 
1 2 1 25    34 85 
1 2 1 26    32 77 
1 2 1 27    33 77 
1 2 1 28    31 84 
1 2 1 29    34 84 
1 2 1 30    31 83 
1 2 1 31    34 83 
1 2 1 32    31 82 
1 2 1 33    34 82 
1 2 1 34    32 76 
1 2 1 35    33 76 
1 2 1 36    31 81 
1 2 1 37    34 81 
1 2 1 38    31 80 
1 2 1 39    34 80 
1 2 1 40    31 79 
1 2 1 41    34 79 
1 2 1 42    32 75 
1 2 1 43    33 75 
1 2 1 44    31 78 
1 2 1 45    34 78 
1 2 1 46    31 77 
1 2 1 47    34 77 
1 2 1 48    31 76 
1 2 1 49    34 76 
1 2 1 50    32 74 
1 2 1 51    33 74 
1 2 1 52    31 75 
1 2 1 53    34 75 
1 2 1 54    31 74 
1 2 1 55    34 74 
1 2 1 56    31 73 
1 2 1 57    34 73 
1 2 1 58    32 73 
1 2 1 59    33 73 
1 2 1 60    31 72 
1 2 1 61    34 72 
1 2 1 62    32 72 
1 2 1 63    33 72 
1 2 2 00    36 80 
1 2 2 01    37 80 
1 2 2 02    36 81 
1 2 2 03    37 81 
1 2 2 04    36 82 
1 2 2 05    37 82 
1 2 2 06    36 79 
1 2 2 07    37 79 
1 2 2 08    36 83 
1 2 2 09    37 83 
1 2 2 10    36 84 
1 2 2 11    37 84 
1 2 2 12    36 85 
1 2 2 13    37 85 
1 2 2 14    36 78 
1 2 2 15    37 78 
1 2 2 16    36 86 
1 2 2 17    37 86 
1 2 2 18    36 87 
1 2 2 19    37 87 
1 2 2 20    35 87 
1 2 2 21    38 87 
1 2 2 22    36 77 
1 2 2 23    37 77 
1 2 2 24    35 86 
1 2 2 25    38 86 
1 2 2 26    35 85 
1 2 2 27    38 85 
1 2 2 28    35 84 
1 2 2 29    38 84 
1 2 2 30    36 76 
1 2 2 31    37 76 
1 2 2 32    35 83 
1 2 2 33    38 83 
1 2 2 34    35 82 
1 2 2 35    38 82 
1 2 2 36    35 81 
1 2 2 37    38 81 
1 2 2 38    36 75 
1 2 2 39    37 75 
1 2 2 40    35 80 
1 2 2 41    38 80 
1 2 2 42    35 79 
1 2 2 43    38 79 
1 2 2 44    35 78 
1 2 2 45    38 78 
1 2 2 46    35 77 
1 2 2 47    38 77 
1 2 2 48    36 74 
1 2 2 49    37 74 
1 2 2 50    35 76 
1 2 2 51    38 76 
1 2 2 52    35 75 
1 2 2 53    38 75 
1 2 2 54    35 74 
1 2 2 55    38 74 
1 2 2 56    36 73 
1 2 2 57    37 73 
1 2 2 58    35 73 
1 2 2 59    38 73 
1 2 2 60    35 72 
1 2 2 61    38 72 
1 2 2 62    36 72 
1 2 2 63    37 72 
1 2 3 00    40 83 
1 2 3 01    41 83 
1 2 3 02    40 82 
1 2 3 03    41 82 
1 2 3 04    40 84 
1 2 3 05    41 84 
1 2 3 06    40 85 
1 2 3 07    41 85 
1 2 3 08    40 81 
1 2 3 09    41 81 
1 2 3 10    40 86 
1 2 3 11    41 86 
1 2 3 12    40 87 
1 2 3 13    41 87 
1 2 3 14    40 88 
1 2 3 15    41 88 
1 2 3 16    40 80 
1 2 3 17    41 80 
1 2 3 18    39 88 
1 2 3 19    42 88 
1 2 3 20    39 87 
1 2 3 21    42 87 
1 2 3 22    39 86 
1 2 3 23    42 86 
1 2 3 24    40 79 
1 2 3 25    41 79 
1 2 3 26    39 85 
1 2 3 27    42 85 
1 2 3 28    39 84 
1 2 3 29    42 84 
1 2 3 30    39 83 
1 2 3 31    42 83 
1 2 3 32    40 78 
1 2 3 33    41 78 
1 2 3 34    39 82 
1 2 3 35    42 82 
1 2 3 36    39 81 
1 2 3 37    42 81 
1 2 3 38    39 80 
1 2 3 39    42 80 
1 2 3 40    39 79 
1 2 3 41    42 79 
1 2 3 42    40 77 
1 2 3 43    41 77 
1 2 3 44    39 78 
1 2 3 45    42 78 
1 2 3 46    39 77 
1 2 3 47    42 77 
1 2 3 48    39 76 
1 2 3 49    42 76 
1 2 3 50    40 76 
1 2 3 51    41 76 
1 2 3 52    39 75 
1 2 3 53    42 75 
1 2 3 54    39 74 
1 2 3 55    42 74 
1 2 3 56    39 73 
1 2 3 57    42 73 
1 2 3 58    40 75 
1 2 3 59    41 75 
1 2 3 60    40 73 
1 2 3 61    41 73 
1 2 3 62    40 74 
1 2 3 63    41 74 
1 2 4 00    43 82 
1 2 4 01    44 82 
1 2 4 02    43 83 
1 2 4 03    44 83 
1 2 4 04    44 84 
1 2 4 05    44 85 
1 2 4 06    43 84 
1 2 4 07    44 86 
1 2 4 08    43 81 
1 2 4 09    44 81 
1 2 4 10    43 85 
1 2 4 11    44 87 
1 2 4 12    44 88 
1 2 4 13    45 88 
1 2 4 14    43 86 
1 2 4 15    45 87 
1 2 4 16    43 80 
1 2 4 17    44 80 
1 2 4 18    43 87 
1 2 4 19    45 86 
1 2 4 20    43 88 
1 2 4 21    46 89 
1 2 4 22    47 89 
1 2 4 23    46 88 
1 2 4 24    43 79 
1 2 4 25    44 79 
1 2 4 26    47 88 
1 2 4 27    46 87 
1 2 4 28    47 87 
1 2 4 29    45 80 
1 2 4 30    45 81 
1 2 4 31    45 82 
1 2 4 32    43 78 
1 2 4 33    44 78 
1 2 4 34    45 83 
1 2 4 35    45 84 
1 2 4 36    45 85 
1 2 4 37    46 86 
1 2 4 38    47 86 
1 2 4 39    45 79 
1 2 4 40    43 77 
1 2 4 41    44 77 
1 2 4 42    46 85 
1 2 4 43    47 85 
1 2 4 44    46 84 
1 2 4 45    47 84 
1 2 4 46    45 78 
1 2 4 47    46 83 
1 2 4 48    47 83 
1 2 4 49    46 82 
1 2 4 50    43 76 
1 2 4 51    44 76 
1 2 4 52    47 82 
1 2 4 53    46 78 
1 2 4 54    46 79 
1 2 4 55    45 77 
1 2 4 56    46 80 
1 2 4 57    46 81 
1 2 4 58    43 75 
1 2 4 59    44 75 
1 2 4 60    47 81 
1 2 4 61    47 80 
1 2 4 62    47 79 
1 2 4 63    47 78 
1 3 0 00    58 37 
1 3 0 01    58 36 
1 3 0 02    58 38 
1 3 0 03    58 35 
1 3 0 04    58 34 
1 3 0 05    58 33 
1 3 0 06    57 37 
1 3 0 07    57 36 
1 3 0 09    57 35 
1 3 0 10    57 34 
1 3 0 11    57 33 
1 3 0 14    56 33 
1 3 0 15    56 34 
1 3 0 16    56 35 
1 3 0 17    56 36 
1 3 0 18    56 37 
1 3 0 19    55 33 
1 3 0 20    55 34 
1 3 0 21    54 33 
1 3 0 22    53 33 
1 3 0 23    52 33 
1 3 0 24    51 33 
1 3 0 25    50 33 
1 3 0 26    49 33 
1 3 0 27    48 33 
1 3 0 28    55 35 
1 3 0 29    55 36 
1 3 0 30    55 37 
1 3 0 31    54 35 
1 3 0 32    54 34 
1 3 0 33    53 34 
1 3 0 34    52 34 
1 3 0 35    51 34 
1 3 0 36    50 34 
1 3 0 37    49 34 
1 3 0 38    48 34 
1 3 0 39    54 36 
1 3 0 40    54 37 
1 3 0 41    53 35 
1 3 0 42    53 37 
1 3 0 43    52 35 
1 3 0 44    52 38 
1 3 0 45    51 35 
1 3 0 46    51 38 
1 3 0 47    53 36 
1 3 0 48    50 38 
1 3 0 49    50 35 
1 3 0 50    49 38 
1 3 0 51    49 35 
1 3 0 52    48 38 
1 3 0 53    48 35 
1 3 0 54    52 37 
1 3 0 55    52 36 
1 3 0 56    48 37 
1 3 0 57    48 36 
1 3 0 58    49 37 
1 3 0 59    49 36 
1 3 0 60    50 37 
1 3 0 61    50 36 
1 3 0 62    51 37 
1 3 0 63    51 36 
1 3 1 00    60 43 
1 3 1 01    61 43 
1 3 1 02    60 44 
1 3 1 03    61 44 
1 3 1 04    60 45 
1 3 1 05    61 45 
1 3 1 06    60 46 
1 3 1 07    61 46 
1 3 1 08    60 47 
1 3 1 09    61 47 
1 3 1 10    60 42 
1 3 1 11    61 42 
1 3 1 12    59 47 
1 3 1 13    62 47 
1 3 1 14    59 46 
1 3 1 15    62 46 
1 3 1 16    59 45 
1 3 1 17    62 45 
1 3 1 18    59 44 
1 3 1 19    62 44 
1 3 1 20    60 41 
1 3 1 21    61 41 
1 3 1 22    59 43 
1 3 1 23    62 43 
1 3 1 24    59 42 
1 3 1 25    62 42 
1 3 1 26    58 42 
1 3 1 27    62 41 
1 3 1 28    59 41 
1 3 1 29    61 40 
1 3 1 30    60 40 
1 3 1 31    62 40 
1 3 1 32    58 41 
1 3 1 33    59 40 
1 3 1 34    58 40 
1 3 1 35    62 39 
1 3 1 36    60 39 
1 3 1 37    61 39 
1 3 1 38    58 39 
1 3 1 39    59 39 
1 3 1 40    59 38 
1 3 1 41    62 38 
1 3 1 42    59 37 
1 3 1 43    62 37 
1 3 1 44    60 38 
1 3 1 45    61 38 
1 3 1 46    59 36 
1 3 1 47    62 36 
1 3 1 48    59 35 
1 3 1 49    62 35 
1 3 1 50    59 34 
1 3 1 51    62 34 
1 3 1 52    59 33 
1 3 1 53    62 33 
1 3 1 54    60 37 
1 3 1 55    61 37 
1 3 1 56    60 33 
1 3 1 57    61 33 
1 3 1 58    60 34 
1 3 1 59    61 34 
1 3 1 60    60 35 
1 3 1 61    61 35 
1 3 1 62    60 36 
1 3 1 63    61 36 
1 3 2 00    63 43 
1 3 2 01    64 43 
1 3 2 02    64 44 
1 3 2 03    65 47 
1 3 2 04    64 45 
1 3 2 05    66 47 
1 3 2 06    63 42 
1 3 2 07    64 42 
1 3 2 08    64 46 
1 3 2 09    67 47 
1 3 2 10    64 47 
1 3 2 11    68 47 
1 3 2 12    63 44 
1 3 2 13    65 46 
1 3 2 14    63 45 
1 3 2 15    65 45 
1 3 2 16    63 41 
1 3 2 17    64 41 
1 3 2 18    63 46 
1 3 2 19    65 44 
1 3 2 20    63 47 
1 3 2 21    65 43 
1 3 2 22    65 42 
1 3 2 23    66 46 
1 3 2 24    67 46 
1 3 2 25    68 46 
1 3 2 26    63 40 
1 3 2 27    64 40 
1 3 2 28    66 45 
1 3 2 29    67 45 
1 3 2 30    68 45 
1 3 2 31    66 44 
1 3 2 32    67 44 
1 3 2 33    68 44 
1 3 2 34    65 39 
1 3 2 35    66 43 
1 3 2 36    63 39 
1 3 2 37    64 39 
1 3 2 38    65 38 
1 3 2 40    67 35 
1 3 2 41    66 36 
1 3 2 42    67 34 
1 3 2 43    66 35 
1 3 2 44    67 33 
1 3 2 45    66 34 
1 3 2 46    63 38 
1 3 2 47    64 38 
1 3 2 48    65 37 
1 3 2 49    66 33 
1 3 2 50    65 35 
1 3 2 51    65 36 
1 3 2 52    65 33 
1 3 2 53    65 34 
1 3 2 54    63 33 
1 3 2 55    64 33 
1 3 2 56    63 37 
1 3 2 57    64 37 
1 3 2 58    63 34 
1 3 2 59    64 34 
1 3 2 60    63 35 
1 3 2 61    64 35 
1 3 2 62    63 36 
1 3 2 63    64 36 
1 3 3 00    68 43 
1 3 3 01    67 43 
1 3 3 02    68 41 
1 3 3 03    68 42 
1 3 3 04    73 40 
1 3 3 05    74 40 
1 3 3 06    72 40 
1 3 3 07    67 42 
1 3 3 08    70 40 
1 3 3 09    71 40 
1 3 3 10    74 39 
1 3 3 11    69 40 
1 3 3 12    72 39 
1 3 3 13    73 39 
1 3 3 14    66 42 
1 3 3 15    68 40 
1 3 3 17    71 39 
1 3 3 18    66 41 
1 3 3 19    70 39 
1 3 3 20    69 39 
1 3 3 21    67 41 
1 3 3 22    65 41 
1 3 3 23    68 39 
1 3 3 24    66 40 
1 3 3 25    67 40 
1 3 3 26    72 38 
1 3 3 27    73 38 
1 3 3 28    70 38 
1 3 3 29    71 38 
1 3 3 30    65 40 
1 3 3 31    73 37 
1 3 3 32    66 39 
1 3 3 33    72 37 
1 3 3 34    69 38 
1 3 3 35    71 37 
1 3 3 36    68 38 
1 3 3 37    67 39 
1 3 3 38    71 36 
1 3 3 39    72 36 
1 3 3 40    72 35 
1 3 3 41    70 37 
1 3 3 42    70 36 
1 3 3 43    71 35 
1 3 3 44    66 38 
1 3 3 45    70 35 
1 3 3 46    71 34 
1 3 3 47    67 38 
1 3 3 48    69 37 
1 3 3 49    71 33 
1 3 3 50    70 34 
1 3 3 51    68 37 
1 3 3 52    69 36 
1 3 3 53    70 33 
1 3 3 54    69 34 
1 3 3 55    69 35 
1 3 3 56    66 37 
1 3 3 57    69 33 
1 3 3 58    68 36 
1 3 3 59    67 37 
1 3 3 60    68 34 
1 3 3 61    68 35 
1 3 3 62    67 36 
1 3 3 63    68 33 
0 4 2 00    51 48 
0 4 2 01    52 48 
0 4 2 02    51 49 
0 4 2 03    52 49 
0 4 2 04    51 50 
0 4 2 05    52 50 
0 4 2 06    51 47 
0 4 2 07    52 47 
0 4 2 08    50 49 
0 4 2 09    50 50 
0 4 2 10    50 47 
0 4 2 11    50 48 
0 4 2 12    49 49 
0 4 2 13    49 50 
0 4 2 14    50 46 
0 4 2 15    49 48 
0 4 2 16    51 46 
0 4 2 17    52 46 
0 4 2 18    48 50 
0 4 2 19    49 47 
0 4 2 20    48 48 
0 4 2 21    48 49 
0 4 2 22    49 46 
0 4 2 23    48 47 
0 4 2 24    51 45 
0 4 2 25    48 46 
0 4 2 26    50 45 
0 4 2 27    52 45 
0 4 2 28    48 45 
0 4 2 29    49 45 
0 4 2 32    48 44 
0 4 2 34    49 44 
0 4 2 35    52 44 
0 4 2 36    50 44 
0 4 2 38    51 44 
0 4 2 39    48 43 
0 4 2 40    48 42 
0 4 2 41    49 43 
0 4 2 42    49 42 
0 4 2 43    50 43 
0 4 2 44    51 43 
0 4 2 45    52 43 
0 4 2 46    48 41 
0 4 2 47    48 40 
0 4 2 48    48 39 
0 4 2 49    49 41 
0 4 2 50    49 40 
0 4 2 51    49 39 
0 4 2 52    50 42 
0 4 2 53    50 41 
0 4 2 54    50 40 
0 4 2 55    50 39 
0 4 2 56    51 42 
0 4 2 57    52 42 
0 4 2 58    51 39 
0 4 2 59    52 39 
0 4 2 60    51 40 
0 4 2 61    52 40 
0 4 2 62    51 41 
0 4 2 63    52 41 
0 4 3 00    54 48 
0 4 3 01    55 48 
0 4 3 02    53 48 
0 4 3 03    56 48 
0 4 3 04    54 47 
0 4 3 05    55 47 
0 4 3 06    53 47 
0 4 3 07    56 47 
0 4 3 08    57 47 
0 4 3 09    58 47 
0 4 3 10    53 46 
0 4 3 11    58 46 
0 4 3 12    54 46 
0 4 3 13    57 46 
0 4 3 14    56 46 
0 4 3 15    55 46 
0 4 3 19    58 45 
0 4 3 21    57 45 
0 4 3 22    54 45 
0 4 3 23    56 45 
0 4 3 24    53 45 
0 4 3 25    55 45 
0 4 3 26    58 44 
0 4 3 28    56 44 
0 4 3 29    57 44 
0 4 3 30    53 44 
0 4 3 31    58 43 
0 4 3 32    54 44 
0 4 3 33    55 44 
0 4 3 34    57 42 
0 4 3 35    57 43 
0 4 3 36    57 40 
0 4 3 37    57 41 
0 4 3 38    57 38 
0 4 3 39    57 39 
0 4 3 40    53 43 
0 4 3 41    55 43 
0 4 3 42    54 43 
0 4 3 43    56 43 
0 4 3 44    53 42 
0 4 3 45    56 42 
0 4 3 46    53 41 
0 4 3 47    56 41 
0 4 3 48    53 40 
0 4 3 49    56 40 
0 4 3 50    53 39 
0 4 3 51    56 39 
0 4 3 52    53 38 
0 4 3 53    56 38 
0 4 3 54    54 42 
0 4 3 55    55 42 
0 4 3 56    54 38 
0 4 3 57    55 38 
0 4 3 58    54 39 
0 4 3 59    55 39 
0 4 3 60    54 40 
0 4 3 61    55 40 
0 4 3 62    54 41 
0 4 3 63    55 41 
1 3 4 00    73 48 
1 3 4 01    74 48 
1 3 4 02    75 48 
1 3 4 03    76 48 
1 3 4 04    77 48 
1 3 4 05    69 47 
1 3 4 06    78 48 
1 3 4 07    70 47 
1 3 4 08    71 47 
1 3 4 09    72 47 
1 3 4 10    73 47 
1 3 4 11    74 47 
1 3 4 12    75 47 
1 3 4 13    76 47 
1 3 4 14    77 47 
1 3 4 15    69 46 
1 3 4 16    78 47 
1 3 4 17    70 46 
1 3 4 18    71 46 
1 3 4 19    72 46 
1 3 4 20    73 46 
1 3 4 21    74 46 
1 3 4 22    75 46 
1 3 4 23    76 46 
1 3 4 24    77 46 
1 3 4 25    69 45 
1 3 4 26    70 45 
1 3 4 27    71 45 
1 3 4 28    72 45 
1 3 4 29    73 45 
1 3 4 30    74 45 
1 3 4 31    75 45 
